Dataset,AnalysisType,LLM_Cluster_Used,Model,Mean_AUC,AUC_StdDev,SVI,TopFeatures
data_33_quadratic,Assisted,cluster_minilm,RandomForest,0.869077296180193,0.037205845964459965,29.41176470588235,N/A
data_33_quadratic,Assisted,cluster_minilm,GradientBoost,0.922142957850591,0.03418193636182165,29.41176470588235,N/A
data_33_quadratic,Assisted,cluster_gatortron,LogisticReg,0.6422430197733588,0.0543804550234549,29.41176470588235,N/A
data_33_quadratic,Assisted,cluster_gatortron,RandomForest,0.870796889060311,0.04092834971235761,29.41176470588235,N/A
data_33_quadratic,Assisted,cluster_gatortron,GradientBoost,0.9218720633016629,0.035476300488300694,29.41176470588235,N/A
data_84_cubic,Unassisted,N/A,LogisticReg,0.6857503083529002,0.051051764137391833,13.88888888888889,N/A
data_84_cubic,Unassisted,N/A,RandomForest,0.8830279655745291,0.03210355122027697,13.88888888888889,N/A
data_84_cubic,Unassisted,N/A,GradientBoost,0.9100846090931524,0.04886258819996018,13.88888888888889,N/A
data_84_cubic,Assisted,cluster_minilm,LogisticReg,0.6861444013163285,0.04877329985459519,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_minilm,RandomForest,0.8839844589638907,0.0344282354676754,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_minilm,GradientBoost,0.9016504798387122,0.05086261574518214,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_gatortron,LogisticReg,0.6952037763788801,0.049660590922857434,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_gatortron,RandomForest,0.8870240569297231,0.03340054815692388,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_gatortron,GradientBoost,0.9039163883869625,0.051196148134316714,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_llama,LogisticReg,0.6879832927424953,0.048956424929466794,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_llama,RandomForest,0.8825525133237115,0.03360967092794594,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_llama,GradientBoost,0.9061853692771658,0.05069211668299162,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_t5,LogisticReg,0.6919751664424625,0.04957069784343032,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_t5,RandomForest,0.8824379747719102,0.03348451777699554,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_t5,GradientBoost,0.9020678842765422,0.04843712293670036,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_ernie,LogisticReg,0.6906025676170954,0.05149957877965419,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_ernie,RandomForest,0.881718121741473,0.03415823425878403,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_ernie,GradientBoost,0.9040084103957721,0.04664996653023853,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_roberta,LogisticReg,0.6869531007210965,0.05709745360702147,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_roberta,RandomForest,0.8829824697100657,0.03320130430571605,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_roberta,GradientBoost,0.9054392608109083,0.05332090587111443,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_bert,LogisticReg,0.6886958709511785,0.04839326739697709,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_bert,RandomForest,0.8848871412761998,0.03401695200257665,13.513513513513514,N/A
data_84_cubic,Assisted,cluster_bert,GradientBoost,0.8991664489374658,0.0477614566848717,13.513513513513514,N/A
data_74_linear,Unassisted,N/A,LogisticReg,0.6167267164196908,0.055635308199060575,15.625,N/A
data_74_linear,Unassisted,N/A,RandomForest,0.8784148400630101,0.03349882785037088,15.625,N/A
data_74_linear,Unassisted,N/A,GradientBoost,0.8340470370980068,0.05225151353154164,15.625,N/A
data_74_linear,Assisted,cluster_minilm,LogisticReg,0.6406845795084561,0.0521445645629854,15.151515151515152,N/A
data_74_linear,Assisted,cluster_minilm,RandomForest,0.8758984866313816,0.033884804341678475,15.151515151515152,N/A
data_74_linear,Assisted,cluster_minilm,GradientBoost,0.8271230889126789,0.05117750038583896,15.151515151515152,N/A
data_74_linear,Assisted,cluster_gatortron,LogisticReg,0.623294782791609,0.057175557130867416,15.151515151515152,N/A
data_74_linear,Assisted,cluster_gatortron,RandomForest,0.8752658080379433,0.034293415573116624,15.151515151515152,N/A
data_74_linear,Assisted,cluster_gatortron,GradientBoost,0.8252662676847354,0.05497017514283298,15.151515151515152,N/A
data_74_linear,Assisted,cluster_ernie,LogisticReg,0.6158383682097899,0.05712090694872523,15.151515151515152,N/A
data_74_linear,Assisted,cluster_ernie,RandomForest,0.8753914652687089,0.03408673194079925,15.151515151515152,N/A
data_74_linear,Assisted,cluster_ernie,GradientBoost,0.8270813498989936,0.053155194840392626,15.151515151515152,N/A
data_74_linear,Assisted,cluster_llama,LogisticReg,0.6316066748703606,0.05013960215498779,15.151515151515152,N/A
data_74_linear,Assisted,cluster_llama,RandomForest,0.877738353399938,0.03411625858102112,15.151515151515152,N/A
data_74_linear,Assisted,cluster_llama,GradientBoost,0.8345502441522045,0.050114889527814135,15.151515151515152,N/A
data_74_linear,Assisted,cluster_t5,LogisticReg,0.6228770658516338,0.05848519552106825,15.151515151515152,N/A
data_74_linear,Assisted,cluster_t5,RandomForest,0.8756912014477435,0.035336452663217874,15.151515151515152,N/A
data_74_linear,Assisted,cluster_t5,GradientBoost,0.8215976218534756,0.05696839460505433,15.151515151515152,N/A
data_74_linear,Assisted,cluster_e5_small,LogisticReg,0.6349668826287296,0.05824233975772348,15.151515151515152,N/A
data_74_linear,Assisted,cluster_e5_small,RandomForest,0.8762893718110675,0.03291871003194183,15.151515151515152,N/A
data_74_linear,Assisted,cluster_e5_small,GradientBoost,0.8283033351453462,0.04992009409245507,15.151515151515152,N/A
data_74_linear,Assisted,cluster_roberta,LogisticReg,0.6402154873768854,0.05308980722096988,15.151515151515152,N/A
data_74_linear,Assisted,cluster_roberta,RandomForest,0.8766296946817538,0.03453693065669508,15.151515151515152,N/A
data_74_linear,Assisted,cluster_roberta,GradientBoost,0.8220951966431591,0.05261908989117338,15.151515151515152,N/A
data_74_linear,Assisted,cluster_bert,LogisticReg,0.6483612089071525,0.05568299858454653,15.151515151515152,N/A
data_74_linear,Assisted,cluster_bert,RandomForest,0.8752688761747298,0.034796113075969894,15.151515151515152,N/A
data_74_linear,Assisted,cluster_bert,GradientBoost,0.8260893944032435,0.05165975333429363,15.151515151515152,N/A
data_21_quadratic,Unassisted,N/A,LogisticReg,0.6079603873264547,0.05600386110674397,41.666666666666664,N/A
data_21_quadratic,Unassisted,N/A,RandomForest,0.8938839697300945,0.03459796921104191,41.666666666666664,N/A
data_21_quadratic,Unassisted,N/A,GradientBoost,0.9482854656041033,0.02854793125900701,41.666666666666664,N/A
data_21_quadratic,Assisted,cluster_t5,LogisticReg,0.6134680439534496,0.05917751671911885,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_t5,RandomForest,0.899948508792628,0.0334238956903603,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_t5,GradientBoost,0.9407826085702845,0.029789469387878364,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_ernie,LogisticReg,0.6227007070869895,0.05589382078553429,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_ernie,RandomForest,0.8957584529090501,0.03327537984111162,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_ernie,GradientBoost,0.9397128623968333,0.02826930031898849,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_roberta,LogisticReg,0.6260269905794906,0.0513329080310049,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_roberta,RandomForest,0.8944018498265532,0.03364917776165594,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_roberta,GradientBoost,0.9445210958734068,0.029271331608268305,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_bert,LogisticReg,0.6437899502680863,0.05469123196388679,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_bert,RandomForest,0.8957837445474517,0.03458674011758263,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_bert,GradientBoost,0.9432273602838925,0.02812082588722554,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_minilm,LogisticReg,0.6513412848115178,0.05397320453431097,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_minilm,RandomForest,0.8990477392106468,0.031174937275396237,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_minilm,GradientBoost,0.9440635472893171,0.029144673402858305,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_gatortron,LogisticReg,0.6299712355038598,0.05587655666483484,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_gatortron,RandomForest,0.9008547366954734,0.032896661183004085,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_gatortron,GradientBoost,0.9430698181319158,0.027008916701132677,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_llama,LogisticReg,0.607180151470669,0.057978132271215545,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_llama,RandomForest,0.9029618230296832,0.031228991516980623,38.46153846153846,N/A
data_21_quadratic,Assisted,cluster_llama,GradientBoost,0.9441659538662444,0.02854248709868258,38.46153846153846,N/A
data_40_exponential,Unassisted,N/A,LogisticReg,0.6010238244927477,0.047677703531168784,25.0,N/A
data_40_exponential,Unassisted,N/A,RandomForest,0.8616957651363691,0.04081633843486898,25.0,N/A
data_40_exponential,Unassisted,N/A,GradientBoost,0.7882018432638017,0.05732598173579939,25.0,N/A
data_40_exponential,Assisted,cluster_roberta,LogisticReg,0.6111096595303078,0.05498330144607066,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_roberta,RandomForest,0.8662190718600603,0.039103587575993054,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_roberta,GradientBoost,0.7876237643338019,0.05728359482593216,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_bert,LogisticReg,0.6290153054292522,0.04992150600543041,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_bert,RandomForest,0.8652973029323386,0.039974388601991276,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_bert,GradientBoost,0.7940273475488382,0.05574956251046158,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_minilm,LogisticReg,0.6133417943896254,0.05177332033214798,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_minilm,RandomForest,0.8659345865517571,0.04007300939066146,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_minilm,GradientBoost,0.7856960077636646,0.05506776531563793,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_gatortron,LogisticReg,0.6132158496881821,0.050262366464271915,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_gatortron,RandomForest,0.8632510782744868,0.040846694050740526,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_gatortron,GradientBoost,0.7778522415630245,0.059152672915992896,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_llama,LogisticReg,0.5993599131624383,0.05090054367747807,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_llama,RandomForest,0.8592162418680783,0.04050834863846676,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_llama,GradientBoost,0.7816233997427885,0.06116662167379884,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_t5,LogisticReg,0.6088770323438965,0.05091614068404931,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_t5,RandomForest,0.862810638157915,0.04044900147402231,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_t5,GradientBoost,0.7788333525155693,0.05620281283653383,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_ernie,LogisticReg,0.5950898665785251,0.04914258038091004,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_ernie,RandomForest,0.8610073185075545,0.04000422478936187,23.80952380952381,N/A
data_40_exponential,Assisted,cluster_ernie,GradientBoost,0.7806674338899594,0.056439941369553645,23.80952380952381,N/A
data_5_cubic,Unassisted,N/A,LogisticReg,0.934396152373434,0.025215349687405377,83.33333333333333,N/A
data_5_cubic,Unassisted,N/A,RandomForest,0.9948591621186851,0.006298388935483432,83.33333333333333,N/A
data_5_cubic,Unassisted,N/A,GradientBoost,0.9879237713393739,0.016644277989289524,83.33333333333333,N/A
data_5_cubic,Assisted,cluster_gatortron,LogisticReg,0.9004330213141847,0.03379261156738535,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_gatortron,RandomForest,0.9904718170689785,0.008707515797085768,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_gatortron,GradientBoost,0.9871665772551627,0.015266641361351448,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_t5,LogisticReg,0.9042953428196582,0.03823590592946664,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_t5,RandomForest,0.9836131859314736,0.010666366447482614,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_t5,GradientBoost,0.9865657310195642,0.01556034975967439,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_ernie,LogisticReg,0.9057628508623072,0.034308978648087296,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_ernie,RandomForest,0.9899394259884641,0.007853573713063187,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_ernie,GradientBoost,0.9874360057687386,0.01666884906949803,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_roberta,LogisticReg,0.9065140378768263,0.03264735889401884,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_roberta,RandomForest,0.989668059738893,0.00902320304828717,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_roberta,GradientBoost,0.9879774376377132,0.01677684391851177,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_bert,LogisticReg,0.9065896219596017,0.03680090983933121,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_bert,RandomForest,0.9856096422874604,0.010688957625059052,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_bert,GradientBoost,0.9882148816773654,0.015535989235796476,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_minilm,LogisticReg,0.9051510322013762,0.03352829825196405,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_minilm,RandomForest,0.9904180709850035,0.008343957440750657,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_minilm,GradientBoost,0.9861625050805652,0.017571448500462186,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_llama,LogisticReg,0.9215396124824728,0.029693450254097843,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_llama,RandomForest,0.9794891244074319,0.012170185917401096,71.42857142857143,N/A
data_5_cubic,Assisted,cluster_llama,GradientBoost,0.9862018289788347,0.016222158016006575,71.42857142857143,N/A
data_17_exponential,Unassisted,N/A,LogisticReg,0.5869084542188332,0.05618970710565003,50.0,N/A
data_17_exponential,Unassisted,N/A,RandomForest,0.8366254676147362,0.044985494122417743,50.0,N/A
data_17_exponential,Unassisted,N/A,GradientBoost,0.7737459286921624,0.045879371244494156,50.0,N/A
data_17_exponential,Assisted,cluster_minilm,LogisticReg,0.6178327581133641,0.05293974709116188,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_minilm,RandomForest,0.8522050015391333,0.039273039883265394,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_minilm,GradientBoost,0.7821351370706289,0.043996844806063626,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_gatortron,LogisticReg,0.619011536125348,0.05068762367980232,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_gatortron,RandomForest,0.857293770058823,0.039747744105753526,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_gatortron,GradientBoost,0.7789523509550712,0.051366444686579006,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_llama,LogisticReg,0.5767036538109577,0.053510518463746826,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_llama,RandomForest,0.8432247616085417,0.043868655813437234,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_llama,GradientBoost,0.7724638913426193,0.04673021522133537,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_t5,LogisticReg,0.6252389744303251,0.05043762824545002,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_t5,RandomForest,0.8584386745644942,0.04082612079702002,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_t5,GradientBoost,0.7761225053187918,0.047250481046657807,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_ernie,LogisticReg,0.5915634795641471,0.058667628223413114,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_ernie,RandomForest,0.8486867644720338,0.039105884203122505,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_ernie,GradientBoost,0.7658365480642598,0.04877321111555747,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_e5_small,LogisticReg,0.6083070351497053,0.05500018778778484,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_e5_small,RandomForest,0.8468635634709094,0.04069216394302853,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_e5_small,GradientBoost,0.7798045389964752,0.04690521094540067,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_roberta,LogisticReg,0.602908872040841,0.05518928500861991,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_roberta,RandomForest,0.8426623984002077,0.041624998871672855,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_roberta,GradientBoost,0.7643739734240681,0.05312581774219317,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_bert,LogisticReg,0.6116863309975794,0.053293854552317436,45.45454545454545,N/A
data_17_exponential,Assisted,cluster_bert,RandomForest,0.8524882074575185,0.035517099377759195,45.45454545454545,N/A
